date,Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2024-09-08,41.92,39.63,44.43,33.88,32.15,35.64,,
2024-09-09,41.79,39.51,44.27,34.01,32.38,35.76,,
2024-09-10,41.66,39.38,44.12,34.14,32.53,35.9,,
2024-09-11,41.53,39.27,44.01,34.27,32.69,36.05,,
2024-09-12,41.4,39.16,43.9,34.4,32.88,36.13,,
2024-09-13,41.27,39.04,43.79,34.52,33.0,36.2,,
2024-09-14,41.14,38.9,43.68,34.65,33.24,36.36,,
2024-09-15,41.01,38.79,43.56,34.77,33.32,36.49,,
2024-09-16,40.88,38.69,43.45,34.89,33.42,36.58,,
2024-09-17,40.75,38.51,43.33,35.0,33.57,36.68,,
2024-09-18,40.62,38.34,43.22,35.11,33.73,36.77,33.0,38.0
2024-09-19,40.49,38.16,43.11,35.22,33.83,36.87,,
2024-09-20,40.36,37.99,42.96,35.33,33.92,36.97,,
2024-09-21,40.23,37.84,42.74,35.43,34.02,37.04,,
2024-09-22,40.11,37.72,42.61,35.53,34.07,37.11,,
2024-09-23,39.98,37.59,42.47,35.63,34.15,37.18,,
2024-09-24,39.85,37.48,42.32,35.73,34.22,37.25,29.0,36.0
2024-09-25,39.72,37.37,42.17,35.82,34.28,37.3,32.0,41.0
2024-09-26,39.59,37.25,42.04,35.91,34.3,37.44,,
2024-09-27,39.46,37.09,41.91,36.0,34.35,37.46,,
2024-09-28,39.32,36.91,41.79,36.09,34.44,37.53,,
2024-09-29,39.19,36.74,41.66,36.18,34.51,37.62,,
2024-09-30,39.06,36.62,41.51,36.27,34.56,37.66,,
2024-10-01,38.93,36.53,41.38,36.36,34.64,37.77,,
2024-10-02,38.79,36.44,41.27,36.45,34.74,37.87,,
2024-10-03,38.66,36.32,41.14,36.54,34.82,37.97,35.0,32.0
2024-10-04,38.52,36.12,41.01,36.63,34.95,38.06,39.0,45.0
2024-10-05,38.39,35.94,40.88,36.72,35.05,38.2,,
2024-10-06,38.26,35.77,40.75,36.81,35.13,38.33,,
2024-10-07,38.12,35.66,40.61,36.9,35.2,38.46,43.0,45.0
2024-10-08,37.99,35.56,40.46,37.0,35.27,38.63,,
2024-10-09,37.86,35.47,40.3,37.09,35.34,38.81,,
2024-10-10,37.72,35.38,40.15,37.18,35.34,38.98,,
2024-10-11,37.59,35.3,39.99,37.28,35.34,39.12,,
2024-10-12,37.46,35.2,39.83,37.37,35.36,39.21,,
2024-10-13,37.33,35.1,39.73,37.47,35.45,39.3,,
2024-10-14,37.2,35.0,39.64,37.57,35.62,39.39,,
2024-10-15,37.08,34.9,39.49,37.66,35.69,39.56,,
2024-10-16,36.95,34.8,39.17,37.76,35.77,39.78,30.0,37.0
2024-10-17,36.82,34.7,38.99,37.86,35.87,39.98,,
2024-10-18,36.7,34.61,38.85,37.95,35.96,40.12,,
2024-10-19,36.58,34.52,38.72,38.05,36.0,40.22,,
2024-10-20,36.46,34.44,38.59,38.15,36.05,40.32,,
2024-10-21,36.34,34.35,38.46,38.25,36.11,40.41,,
2024-10-22,36.22,34.25,38.32,38.36,36.17,40.57,,
2024-10-23,36.1,34.17,38.17,38.46,36.25,40.72,,
2024-10-24,35.98,34.08,38.01,38.56,36.33,40.84,,
2024-10-25,35.86,33.99,37.89,38.67,36.39,40.96,,
2024-10-26,35.75,33.91,37.74,38.78,36.47,41.08,,
2024-10-27,35.63,33.83,37.59,38.89,36.56,41.2,,
2024-10-28,35.52,33.74,37.43,39.0,36.65,41.31,32.0,42.0
2024-10-29,35.4,33.64,37.29,39.11,36.77,41.43,,
2024-10-30,35.29,33.52,37.12,39.23,36.88,41.57,,
2024-10-31,35.17,33.45,36.93,39.34,36.99,41.74,,
2024-11-01,35.06,33.38,36.77,39.46,37.11,41.92,,
2024-11-02,34.95,33.28,36.64,39.58,37.17,42.07,,
2024-11-03,34.85,33.18,36.48,39.69,37.2,42.16,,
2024-11-04,34.74,33.09,36.32,39.81,37.29,42.31,,
2024-11-05,34.64,32.99,36.16,39.93,37.34,42.44,,
2024-11-06,34.54,32.92,36.01,40.04,37.41,42.52,,
2024-11-07,34.45,32.85,35.95,40.15,37.47,42.66,,
2024-11-08,34.35,32.75,35.83,40.27,37.56,42.82,36.0,45.0
2024-11-09,34.27,32.68,35.75,40.38,37.67,42.95,39.0,27.0
2024-11-10,34.19,32.57,35.62,40.48,37.78,43.09,,
2024-11-11,34.11,32.5,35.55,40.59,37.88,43.22,32.0,39.0
2024-11-12,34.04,32.44,35.51,40.69,37.93,43.32,,
2024-11-13,33.97,32.38,35.42,40.79,37.99,43.37,37.0,31.0
2024-11-14,33.9,32.31,35.35,40.88,38.06,43.46,,
2024-11-15,33.85,32.26,35.24,40.97,38.11,43.55,,
2024-11-16,33.79,32.21,35.19,41.06,38.14,43.62,,
2024-11-17,33.74,32.16,35.14,41.14,38.24,43.71,,
2024-11-18,33.69,32.11,35.09,41.22,38.35,43.78,,
2024-11-19,33.65,32.04,35.06,41.29,38.47,43.84,,
2024-11-20,33.61,31.99,35.03,41.36,38.57,43.92,,
2024-11-21,33.57,31.92,34.98,41.43,38.64,44.01,,
2024-11-22,33.53,31.87,34.95,41.5,38.72,44.08,,
2024-11-23,33.49,31.84,34.91,41.56,38.79,44.14,,
2024-11-24,33.46,31.83,34.89,41.62,38.88,44.19,,
2024-11-25,33.42,31.81,34.87,41.68,38.97,44.21,,
2024-11-26,33.38,31.79,34.82,41.74,39.02,44.22,,
2024-11-27,33.34,31.77,34.77,41.79,39.08,44.24,,
2024-11-28,33.3,31.73,34.74,41.84,39.16,44.32,,
2024-11-29,33.26,31.68,34.74,41.89,39.23,44.38,,
2024-11-30,33.22,31.63,34.7,41.93,39.23,44.45,,
2024-12-01,33.18,31.5,34.66,41.98,39.28,44.52,,
2024-12-02,33.14,31.48,34.61,42.02,39.33,44.59,,
2024-12-03,33.1,31.47,34.57,42.06,39.39,44.64,,
2024-12-04,33.06,31.44,34.53,42.09,39.48,44.65,36.0,46.0
2024-12-05,33.02,31.4,34.48,42.13,39.52,44.64,,
2024-12-06,32.98,31.38,34.43,42.16,39.54,44.6,,
2024-12-07,32.94,31.37,34.39,42.19,39.57,44.59,,
2024-12-08,32.9,31.35,34.34,42.22,39.62,44.61,,
2024-12-09,32.86,31.32,34.3,42.25,39.67,44.63,,
2024-12-10,32.82,31.28,34.25,42.27,39.72,44.65,27.0,41.0
2024-12-11,32.78,31.23,34.22,42.3,39.76,44.65,,
2024-12-12,32.74,31.19,34.19,42.32,39.81,44.61,,
2024-12-13,32.7,31.19,34.16,42.35,39.85,44.59,,
2024-12-14,32.67,31.19,34.12,42.37,39.9,44.6,,
2024-12-15,32.63,31.18,34.08,42.39,39.95,44.57,,
2024-12-16,32.59,31.12,34.04,42.42,40.0,44.54,34.0,50.0
2024-12-17,32.55,31.06,33.99,42.44,40.05,44.53,,
2024-12-18,32.52,31.0,33.94,42.46,40.07,44.56,,
2024-12-19,32.48,30.95,33.94,42.49,40.11,44.59,,
2024-12-20,32.45,30.93,33.88,42.51,40.14,44.61,30.0,40.0
2024-12-21,32.41,30.9,33.81,42.54,40.17,44.6,,
2024-12-22,32.38,30.88,33.78,42.56,40.2,44.59,,
2024-12-23,32.34,30.83,33.75,42.59,40.24,44.58,32.5,46.5
2024-12-24,32.3,30.79,33.71,42.61,40.31,44.57,,
2024-12-25,32.27,30.74,33.68,42.64,40.37,44.56,,
2024-12-26,32.23,30.73,33.64,42.66,40.44,44.56,,
2024-12-27,32.2,30.71,33.61,42.69,40.53,44.55,,
2024-12-28,32.16,30.69,33.58,42.72,40.6,44.56,,
2024-12-29,32.12,30.64,33.55,42.74,40.64,44.57,,
2024-12-30,32.08,30.59,33.52,42.77,40.71,44.57,,
2024-12-31,32.05,30.54,33.49,42.8,40.78,44.6,,
2025-01-01,32.01,30.49,33.46,42.83,40.84,44.6,,
2025-01-02,31.98,30.44,33.43,42.85,40.9,44.6,,
2025-01-03,31.94,30.43,33.39,42.88,40.93,44.6,35.0,53.0
2025-01-04,31.91,30.44,33.34,42.9,40.96,44.59,,
2025-01-05,31.88,30.46,33.3,42.92,41.0,44.6,,
2025-01-06,31.86,30.4,33.27,42.95,41.02,44.6,,
2025-01-07,31.83,30.35,33.22,42.96,41.04,44.59,,
2025-01-08,31.81,30.33,33.2,42.98,41.07,44.65,,
2025-01-09,31.79,30.33,33.18,42.99,41.08,44.65,,
2025-01-10,31.77,30.32,33.16,43.0,41.08,44.63,29.0,42.7
2025-01-11,31.76,30.32,33.14,43.01,41.09,44.6,,
2025-01-12,31.75,30.33,33.15,43.01,41.09,44.61,,
2025-01-13,31.74,30.33,33.14,43.0,41.08,44.61,,
2025-01-14,31.74,30.35,33.12,43.0,41.07,44.59,,
2025-01-15,31.74,30.4,33.12,42.98,41.06,44.57,,
2025-01-16,31.75,30.43,33.18,42.96,41.05,44.56,,
2025-01-17,31.75,30.47,33.29,42.94,41.02,44.52,39.0,49.0
2025-01-18,31.76,30.49,33.33,42.91,41.0,44.48,,
2025-01-19,31.78,30.51,33.39,42.88,40.98,44.44,,
2025-01-20,31.79,30.55,33.41,42.84,40.95,44.38,,
2025-01-21,31.81,30.61,33.43,42.8,40.93,44.35,,
2025-01-22,31.83,30.62,33.44,42.75,40.88,44.3,,
2025-01-23,31.86,30.59,33.46,42.7,40.83,44.25,29.0,39.0
2025-01-24,31.88,30.56,33.57,42.64,40.76,44.2,,
2025-01-25,31.91,30.56,33.63,42.58,40.71,44.13,,
2025-01-26,31.94,30.58,33.73,42.51,40.64,44.08,,
2025-01-27,31.98,30.59,33.84,42.44,40.58,44.03,,
2025-01-28,32.01,30.59,33.94,42.37,40.51,43.98,35.0,35.0
2025-01-29,32.04,30.62,34.04,42.29,40.44,43.93,,
2025-01-30,32.08,30.64,34.09,42.22,40.4,43.86,,
2025-01-31,32.11,30.65,34.13,42.14,40.36,43.78,,
2025-02-01,32.15,30.63,34.18,42.05,40.29,43.71,,
2025-02-02,32.18,30.62,34.21,41.97,40.2,43.61,,
2025-02-03,32.22,30.61,34.24,41.88,40.15,43.51,,
2025-02-04,32.25,30.64,34.27,41.8,40.09,43.39,,
2025-02-05,32.28,30.68,34.29,41.71,40.01,43.26,,
2025-02-06,32.32,30.66,34.36,41.62,39.92,43.14,,
2025-02-07,32.35,30.67,34.44,41.53,39.83,43.02,30.0,40.0
2025-02-08,32.38,30.66,34.49,41.43,39.74,42.96,,
2025-02-09,32.41,30.69,34.5,41.34,39.64,42.86,,
2025-02-10,32.44,30.71,34.56,41.25,39.55,42.78,,
2025-02-11,32.46,30.72,34.62,41.16,39.46,42.64,,
2025-02-12,32.49,30.72,34.68,41.06,39.38,42.5,,
2025-02-13,32.51,30.71,34.74,40.97,39.35,42.4,,
2025-02-14,32.53,30.7,34.79,40.88,39.27,42.33,,
2025-02-15,32.55,30.69,34.76,40.79,39.21,42.23,,
2025-02-16,32.56,30.68,34.74,40.7,39.17,42.11,,
2025-02-17,32.57,30.66,34.71,40.61,39.13,41.98,,
2025-02-18,32.58,30.64,34.73,40.52,39.09,41.85,,
2025-02-19,32.59,30.62,34.81,40.43,39.06,41.73,,
2025-02-20,32.59,30.6,34.89,40.34,39.03,41.63,,
2025-02-21,32.59,30.58,34.95,40.26,39.01,41.53,,
2025-02-22,32.58,30.55,34.94,40.17,38.98,41.42,,
2025-02-23,32.57,30.53,34.91,40.09,38.93,41.29,26.0,44.0
2025-02-24,32.56,30.51,34.87,40.01,38.88,41.16,,
2025-02-25,32.55,30.49,34.83,39.94,38.82,41.09,,
2025-02-26,32.53,30.47,34.78,39.86,38.76,41.04,,
2025-02-27,32.51,30.46,34.73,39.79,38.7,40.97,,
2025-02-28,32.49,30.48,34.69,39.73,38.65,40.88,,
2025-03-01,32.47,30.5,34.63,39.67,38.61,40.82,,
2025-03-02,32.44,30.43,34.63,39.61,38.56,40.78,,
2025-03-03,32.42,30.38,34.53,39.56,38.5,40.67,,
2025-03-04,32.39,30.37,34.48,39.51,38.5,40.62,,
2025-03-05,32.36,30.36,34.42,39.46,38.47,40.56,,
2025-03-06,32.34,30.35,34.37,39.42,38.42,40.5,,
2025-03-07,32.31,30.33,34.32,39.38,38.41,40.45,,
2025-03-08,32.28,30.33,34.26,39.34,38.4,40.41,,
2025-03-09,32.25,30.32,34.2,39.31,38.4,40.35,,
2025-03-10,32.22,30.32,34.16,39.28,38.41,40.31,,
2025-03-11,32.19,30.32,34.11,39.26,38.4,40.26,,
2025-03-12,32.16,30.3,34.06,39.24,38.4,40.23,,
2025-03-13,32.14,30.26,34.03,39.22,38.39,40.2,,
2025-03-14,32.11,30.22,33.99,39.2,38.37,40.18,,
2025-03-15,32.09,30.2,33.97,39.18,38.36,40.15,,
2025-03-16,32.06,30.17,33.95,39.17,38.34,40.13,,
2025-03-17,32.04,30.16,33.95,39.16,38.31,40.11,50.0,40.0
2025-03-18,32.02,30.12,33.93,39.15,38.28,40.09,,
2025-03-19,32.0,30.1,33.92,39.14,38.26,40.1,,
2025-03-20,31.98,30.12,33.91,39.14,38.23,40.08,,
2025-03-21,31.97,30.13,33.92,39.13,38.24,40.07,33.3,36.7
2025-03-22,31.96,30.14,33.93,39.13,38.26,40.08,,
2025-03-23,31.95,30.16,33.95,39.13,38.27,40.09,,
2025-03-24,31.94,30.18,33.97,39.12,38.25,40.09,,
2025-03-25,31.94,30.13,33.99,39.12,38.19,40.1,,
2025-03-26,31.93,30.08,34.02,39.12,38.13,40.11,,
2025-03-27,31.93,30.04,34.04,39.12,38.11,40.12,37.0,35.0
2025-03-28,31.93,30.0,34.07,39.12,38.11,40.13,30.0,38.0
2025-03-29,31.93,29.96,34.1,39.12,38.12,40.13,,
2025-03-30,31.93,30.0,34.13,39.13,38.12,40.14,,
2025-03-31,31.94,29.99,34.15,39.13,38.13,40.15,,
2025-04-01,31.94,29.96,34.17,39.13,38.12,40.18,,
2025-04-02,31.94,29.95,34.19,39.13,38.11,40.2,,
2025-04-03,31.94,29.97,34.21,39.13,38.1,40.22,,
2025-04-04,31.95,30.02,34.22,39.14,38.09,40.21,,
2025-04-05,31.95,30.05,34.24,39.14,38.08,40.2,,
2025-04-06,31.95,30.01,34.25,39.15,38.09,40.2,,
2025-04-07,31.95,29.99,34.26,39.15,38.1,40.22,,
2025-04-08,31.95,29.96,34.27,39.15,38.1,40.23,,
2025-04-09,31.95,29.96,34.27,39.16,38.11,40.24,,
2025-04-10,31.94,29.97,34.27,39.16,38.12,40.25,,
2025-04-11,31.94,29.97,34.26,39.17,38.12,40.26,35.0,39.0
2025-04-12,31.93,29.93,34.31,39.17,38.12,40.28,,
2025-04-13,31.93,29.85,34.36,39.18,38.13,40.29,,
2025-04-14,31.92,29.76,34.39,39.19,38.13,40.31,28.0,37.0
2025-04-15,31.9,29.75,34.35,39.19,38.13,40.31,,
2025-04-16,31.89,29.73,34.33,39.2,38.13,40.32,,
2025-04-17,31.88,29.71,34.29,39.21,38.13,40.33,,
2025-04-18,31.86,29.7,34.25,39.22,38.12,40.34,,
2025-04-19,31.84,29.68,34.21,39.23,38.1,40.34,,
2025-04-20,31.82,29.66,34.18,39.24,38.12,40.34,,
2025-04-21,31.8,29.64,34.13,39.25,38.16,40.34,29.0,40.5
2025-04-22,31.78,29.62,34.08,39.26,38.15,40.34,,
2025-04-23,31.75,29.6,34.03,39.27,38.14,40.35,,
2025-04-24,31.73,29.58,34.03,39.28,38.14,40.37,,
2025-04-25,31.7,29.56,34.01,39.3,38.14,40.38,30.0,42.0
2025-04-26,31.67,29.54,34.01,39.31,38.16,40.4,,
2025-04-27,31.64,29.51,33.99,39.33,38.16,40.43,32.0,42.0
2025-04-28,31.6,29.47,33.98,39.34,38.17,40.45,,
2025-04-29,31.57,29.43,33.94,39.36,38.21,40.47,,
2025-04-30,31.53,29.39,33.9,39.38,38.24,40.5,,
2025-05-01,31.49,29.37,33.88,39.4,38.27,40.53,,
2025-05-02,31.45,29.32,33.8,39.42,38.3,40.56,28.0,38.0
2025-05-03,31.41,29.27,33.74,39.44,38.33,40.59,,
2025-05-04,31.37,29.21,33.74,39.47,38.36,40.62,29.0,37.0
2025-05-05,31.32,29.16,33.63,39.49,38.38,40.64,,
2025-05-06,31.28,29.11,33.55,39.52,38.41,40.66,,
2025-05-07,31.23,29.06,33.56,39.55,38.44,40.68,,
2025-05-08,31.19,29.0,33.55,39.58,38.47,40.7,33.3,42.3
2025-05-09,31.14,28.93,33.51,39.61,38.51,40.72,,
2025-05-10,31.09,28.85,33.43,39.64,38.54,40.74,,
2025-05-11,31.04,28.78,33.35,39.68,38.58,40.77,,
2025-05-12,31.0,28.71,33.27,39.71,38.62,40.79,,
2025-05-13,30.95,28.65,33.18,39.74,38.66,40.81,,
2025-05-14,30.9,28.58,33.1,39.78,38.7,40.84,,
2025-05-15,30.86,28.51,33.01,39.82,38.74,40.89,,
2025-05-16,30.81,28.45,32.99,39.86,38.78,40.92,30.0,42.0
2025-05-17,30.77,28.38,32.97,39.89,38.82,40.97,,
2025-05-18,30.73,28.32,32.94,39.93,38.85,41.04,,
2025-05-19,30.69,28.26,32.92,39.97,38.88,41.1,,
2025-05-20,30.65,28.24,32.91,40.01,38.9,41.17,,
2025-05-21,30.61,28.21,32.89,40.05,38.93,41.23,,
2025-05-22,30.57,28.18,32.87,40.09,38.95,41.3,,
2025-05-23,30.54,28.16,32.85,40.13,38.97,41.35,,
2025-05-24,30.5,28.14,32.82,40.17,39.0,41.42,,
2025-05-25,30.47,28.12,32.78,40.21,39.05,41.45,,
2025-05-26,30.44,28.11,32.75,40.25,39.08,41.48,,
2025-05-27,30.42,28.1,32.71,40.29,39.11,41.51,,
2025-05-28,30.39,28.08,32.68,40.33,39.14,41.55,37.0,35.0
2025-05-29,30.37,28.07,32.66,40.37,39.18,41.58,,
2025-05-30,30.35,28.06,32.63,40.41,39.21,41.65,27.0,42.0
2025-05-31,30.34,28.05,32.61,40.45,39.25,41.71,,
2025-06-01,30.32,28.04,32.58,40.49,39.29,41.78,,
2025-06-02,30.31,28.03,32.57,40.53,39.32,41.83,52.0,34.0
2025-06-03,30.3,28.01,32.56,40.57,39.36,41.89,,
2025-06-04,30.29,27.99,32.56,40.62,39.41,41.95,,
2025-06-05,30.28,27.98,32.56,40.66,39.47,41.97,,
2025-06-06,30.27,27.96,32.56,40.7,39.49,41.99,,
2025-06-07,30.27,27.96,32.56,40.74,39.51,42.09,,
2025-06-08,30.26,27.96,32.57,40.79,39.55,42.15,,
2025-06-09,30.26,27.96,32.6,40.83,39.59,42.17,27.0,42.0
2025-06-10,30.25,27.97,32.61,40.87,39.64,42.2,,
2025-06-11,30.25,27.97,32.64,40.92,39.68,42.22,,
2025-06-12,30.24,27.97,32.67,40.97,39.7,42.25,,
2025-06-13,30.24,27.97,32.68,41.02,39.72,42.28,24.0,41.0
2025-06-14,30.23,27.97,32.68,41.07,39.73,42.33,,
2025-06-15,30.23,27.97,32.67,41.12,39.75,42.42,,
2025-06-16,30.22,27.99,32.67,41.17,39.78,42.5,26.0,45.0
2025-06-17,30.22,27.98,32.66,41.22,39.8,42.54,,
2025-06-18,30.21,27.98,32.64,41.28,39.87,42.59,,
2025-06-19,30.2,28.0,32.63,41.34,39.94,42.66,,
2025-06-20,30.19,27.98,32.63,41.39,40.02,42.74,,
2025-06-21,30.18,27.97,32.61,41.45,40.09,42.82,,
2025-06-22,30.17,27.97,32.6,41.51,40.15,42.88,,
2025-06-23,30.16,27.97,32.58,41.57,40.19,42.95,,
2025-06-24,30.15,27.97,32.56,41.63,40.23,43.0,,
2025-06-25,30.14,27.97,32.56,41.69,40.27,43.04,,
2025-06-26,30.12,27.97,32.57,41.76,40.3,43.1,,
2025-06-27,30.11,27.97,32.57,41.82,40.35,43.14,29.0,41.0
2025-06-28,30.09,27.97,32.57,41.89,40.39,43.21,,
2025-06-29,30.07,27.96,32.56,41.95,40.44,43.28,,
2025-06-30,30.05,27.94,32.54,42.02,40.48,43.36,,
2025-07-01,30.03,27.92,32.52,42.09,40.53,43.41,,
2025-07-02,30.01,27.9,32.49,42.16,40.55,43.43,,
2025-07-03,29.98,27.89,32.46,42.23,40.56,43.53,,
2025-07-04,29.96,27.89,32.43,42.3,40.59,43.67,,
2025-07-05,29.93,27.89,32.41,42.37,40.64,43.71,,
2025-07-06,29.9,27.9,32.37,42.44,40.68,43.82,,
2025-07-07,29.87,27.9,32.32,42.51,40.74,43.94,32.0,35.0
2025-07-08,29.84,27.89,32.27,42.59,40.82,44.06,,
2025-07-09,29.81,27.9,32.2,42.66,40.91,44.17,,
2025-07-10,29.78,27.9,32.13,42.73,41.0,44.21,,
2025-07-11,29.75,27.89,32.05,42.8,41.05,44.29,25.0,45.0
2025-07-12,29.71,27.86,31.98,42.88,41.12,44.41,,
2025-07-13,29.68,27.78,31.91,42.95,41.21,44.52,,
2025-07-14,29.65,27.79,31.83,43.02,41.3,44.64,33.0,50.0
2025-07-15,29.62,27.8,31.75,43.08,41.39,44.73,,
2025-07-16,29.59,27.82,31.66,43.15,41.45,44.79,,
2025-07-17,29.56,27.83,31.58,43.22,41.51,44.87,,
2025-07-18,29.53,27.85,31.5,43.28,41.55,44.96,,
2025-07-19,29.5,27.87,31.45,43.35,41.6,45.05,,
2025-07-20,29.48,27.88,31.34,43.42,41.64,45.15,,
2025-07-21,29.45,27.91,31.23,43.48,41.69,45.24,,
2025-07-22,29.43,27.94,31.12,43.55,41.71,45.35,,
2025-07-23,29.41,27.97,31.02,43.61,41.79,45.43,,
2025-07-24,29.39,28.0,30.97,43.68,41.86,45.52,,
2025-07-25,29.38,28.03,30.95,43.75,41.93,45.62,32.0,42.0
2025-07-26,29.36,28.06,30.91,43.81,42.01,45.72,,
2025-07-27,29.35,28.1,30.88,43.88,42.09,45.81,,
2025-07-28,29.34,28.1,30.8,43.95,42.17,45.9,,
2025-07-29,29.33,28.11,30.72,44.02,42.26,46.01,,
2025-07-30,29.32,28.13,30.66,44.09,42.35,46.11,,
2025-07-31,29.32,28.18,30.62,44.15,42.4,46.25,,
2025-08-01,29.31,28.22,30.58,44.22,42.47,46.38,,
2025-08-02,29.31,28.22,30.48,44.29,42.52,46.49,,
2025-08-03,29.31,28.23,30.47,44.36,42.59,46.6,31.0,43.0
2025-08-04,29.31,28.24,30.48,44.42,42.7,46.71,,
2025-08-05,29.32,28.26,30.44,44.49,42.76,46.8,,
2025-08-06,29.32,28.23,30.44,44.56,42.9,46.88,,
2025-08-07,29.33,28.27,30.42,44.62,42.97,46.93,,
2025-08-08,29.33,28.28,30.42,44.69,43.03,47.01,28.0,43.0
2025-08-09,29.34,28.3,30.43,44.75,43.06,47.06,,
2025-08-10,29.35,28.31,30.42,44.81,43.15,47.17,,
2025-08-11,29.36,28.29,30.43,44.87,43.17,47.25,,
2025-08-12,29.37,28.33,30.44,44.93,43.21,47.29,,
2025-08-13,29.39,28.35,30.48,44.99,43.24,47.41,,
2025-08-14,29.4,28.34,30.51,45.05,43.28,47.46,,
