date,Positive (post-2024 election),Positive (post-2024 election) (low),Positive (post-2024 election) (high),Negative (post-2024 election),Negative (post-2024 election) (low),Negative (post-2024 election) (high),Positive (poll),Negative (poll)
2025-03-07,20.64,20.0,21.28,59.97,59.08,61.05,,
2025-03-08,20.61,19.98,21.24,59.95,59.02,61.01,,
2025-03-09,20.58,19.96,21.17,59.93,58.93,61.03,,
2025-03-10,20.55,19.94,21.12,59.91,58.89,61.04,,
2025-03-11,20.52,19.94,21.07,59.89,58.84,61.01,,
2025-03-12,20.49,19.94,21.02,59.88,58.8,61.0,,
2025-03-13,20.47,19.94,20.99,59.87,58.76,61.03,,
2025-03-14,20.44,19.94,20.97,59.85,58.68,61.02,,
2025-03-15,20.41,19.91,20.95,59.84,58.61,61.08,,
2025-03-16,20.39,19.87,20.91,59.83,58.54,61.1,,
2025-03-17,20.36,19.81,20.87,59.82,58.5,61.08,22.0,65.0
2025-03-18,20.34,19.78,20.86,59.82,58.43,61.09,,
2025-03-19,20.32,19.74,20.85,59.81,58.38,61.12,,
2025-03-20,20.3,19.71,20.82,59.81,58.33,61.13,,
2025-03-21,20.27,19.69,20.8,59.8,58.29,61.15,21.7,58.0
2025-03-22,20.26,19.67,20.8,59.8,58.28,61.16,,
2025-03-23,20.24,19.63,20.81,59.8,58.25,61.18,,
2025-03-24,20.22,19.63,20.8,59.79,58.17,61.2,,
2025-03-25,20.2,19.59,20.79,59.79,58.11,61.22,,
2025-03-26,20.19,19.55,20.79,59.79,58.07,61.23,,
2025-03-27,20.18,19.51,20.78,59.79,58.03,61.23,19.0,58.0
2025-03-28,20.16,19.49,20.77,59.79,57.99,61.25,20.0,60.0
2025-03-29,20.15,19.47,20.77,59.79,57.96,61.28,,
2025-03-30,20.14,19.45,20.77,59.79,57.93,61.3,,
2025-03-31,20.14,19.45,20.78,59.79,57.9,61.31,,
2025-04-01,20.13,19.44,20.77,59.79,57.87,61.33,,
2025-04-02,20.13,19.44,20.78,59.8,57.84,61.34,,
2025-04-03,20.12,19.44,20.79,59.8,57.82,61.35,,
2025-04-04,20.12,19.43,20.8,59.8,57.8,61.36,,
2025-04-05,20.12,19.43,20.81,59.8,57.79,61.37,,
2025-04-06,20.12,19.43,20.82,59.81,57.79,61.38,,
2025-04-07,20.12,19.44,20.83,59.81,57.78,61.39,,
2025-04-08,20.12,19.44,20.83,59.81,57.78,61.4,,
2025-04-09,20.13,19.44,20.83,59.82,57.77,61.4,,
2025-04-10,20.13,19.44,20.82,59.82,57.77,61.42,,
2025-04-11,20.13,19.44,20.83,59.82,57.78,61.42,22.0,60.0
2025-04-12,20.14,19.44,20.85,59.83,57.77,61.43,,
2025-04-13,20.14,19.45,20.86,59.83,57.77,61.44,,
2025-04-14,20.15,19.45,20.88,59.83,57.78,61.45,18.0,60.0
2025-04-15,20.16,19.46,20.89,59.84,57.78,61.45,,
2025-04-16,20.16,19.45,20.91,59.84,57.79,61.46,,
2025-04-17,20.17,19.45,20.93,59.84,57.8,61.46,,
2025-04-18,20.18,19.46,20.95,59.84,57.81,61.47,,
2025-04-19,20.19,19.47,20.96,59.85,57.83,61.47,,
2025-04-20,20.19,19.48,20.97,59.85,57.84,61.48,,
2025-04-21,20.2,19.49,20.99,59.85,57.86,61.48,21.0,61.0
2025-04-22,20.21,19.48,21.0,59.86,57.87,61.48,,
2025-04-23,20.22,19.46,21.01,59.86,57.88,61.49,,
2025-04-24,20.23,19.45,21.03,59.86,57.87,61.49,,
2025-04-25,20.23,19.44,21.04,59.87,57.87,61.5,21.0,59.0
2025-04-26,20.24,19.44,21.05,59.88,57.89,61.5,,
2025-04-27,20.25,19.45,21.06,59.88,57.92,61.5,22.0,59.0
2025-04-28,20.25,19.45,21.07,59.89,57.94,61.5,,
2025-04-29,20.26,19.44,21.09,59.9,57.96,61.5,,
2025-04-30,20.26,19.42,21.1,59.91,57.98,61.51,,
2025-05-01,20.26,19.41,21.11,59.92,58.01,61.53,,
2025-05-02,20.27,19.4,21.12,59.94,58.04,61.53,20.0,55.8
2025-05-03,20.27,19.38,21.12,59.95,58.06,61.57,,
2025-05-04,20.27,19.37,21.13,59.97,58.09,61.59,17.0,64.0
2025-05-05,20.27,19.35,21.14,59.99,58.12,61.61,,
2025-05-06,20.27,19.33,21.15,60.01,58.15,61.62,,
2025-05-07,20.27,19.32,21.16,60.03,58.15,61.63,,
2025-05-08,20.27,19.31,21.17,60.06,58.15,61.65,11.0,71.0
2025-05-09,20.27,19.31,21.17,60.08,58.15,61.67,,
2025-05-10,20.27,19.31,21.18,60.11,58.15,61.68,,
2025-05-11,20.26,19.31,21.18,60.14,58.15,61.7,,
2025-05-12,20.26,19.31,21.19,60.17,58.16,61.72,,
2025-05-13,20.25,19.3,21.2,60.2,58.17,61.74,,
2025-05-14,20.25,19.3,21.21,60.23,58.19,61.77,,
2025-05-15,20.24,19.3,21.21,60.27,58.21,61.79,,
2025-05-16,20.24,19.29,21.21,60.3,58.24,61.82,19.0,60.0
2025-05-17,20.23,19.28,21.22,60.34,58.26,61.86,,
2025-05-18,20.22,19.27,21.22,60.38,58.28,61.92,,
2025-05-19,20.22,19.27,21.22,60.42,58.32,61.98,,
2025-05-20,20.21,19.27,21.21,60.46,58.37,62.01,,
2025-05-21,20.2,19.27,21.21,60.5,58.42,62.05,,
2025-05-22,20.2,19.25,21.21,60.54,58.49,62.09,,
2025-05-23,20.19,19.24,21.21,60.58,58.56,62.14,,
2025-05-24,20.18,19.23,21.21,60.63,58.62,62.18,,
2025-05-25,20.17,19.23,21.21,60.67,58.68,62.23,,
2025-05-26,20.17,19.23,21.21,60.72,58.73,62.27,,
2025-05-27,20.16,19.21,21.2,60.77,58.76,62.31,,
2025-05-28,20.15,19.21,21.2,60.82,58.8,62.36,20.0,60.0
2025-05-29,20.14,19.22,21.19,60.87,58.86,62.4,,
2025-05-30,20.14,19.21,21.18,60.92,58.91,62.44,19.0,61.0
2025-05-31,20.13,19.21,21.19,60.97,58.95,62.47,,
2025-06-01,20.12,19.21,21.21,61.02,59.02,62.5,,
2025-06-02,20.12,19.2,21.23,61.07,59.14,62.52,27.0,60.0
2025-06-03,20.11,19.19,21.24,61.13,59.22,62.58,,
2025-06-04,20.1,19.18,21.25,61.18,59.3,62.64,,
2025-06-05,20.1,19.15,21.25,61.24,59.38,62.68,,
2025-06-06,20.1,19.11,21.25,61.3,59.46,62.76,,
2025-06-07,20.09,19.09,21.23,61.35,59.52,62.83,,
2025-06-08,20.09,19.11,21.21,61.41,59.58,62.87,,
2025-06-09,20.08,19.13,21.19,61.47,59.64,62.89,20.0,62.0
2025-06-10,20.08,19.15,21.18,61.53,59.73,62.93,,
2025-06-11,20.08,19.17,21.18,61.59,59.82,62.95,,
2025-06-12,20.08,19.17,21.19,61.65,59.89,62.97,,
2025-06-13,20.07,19.16,21.2,61.72,59.99,63.02,23.0,59.0
2025-06-14,20.07,19.15,21.2,61.78,60.04,63.09,,
2025-06-15,20.07,19.14,21.21,61.84,60.13,63.19,,
2025-06-16,20.07,19.14,21.22,61.91,60.21,63.29,24.0,61.0
2025-06-17,20.07,19.13,21.23,61.97,60.3,63.4,,
2025-06-18,20.07,19.13,21.24,62.04,60.39,63.42,,
2025-06-19,20.07,19.12,21.25,62.11,60.49,63.44,,
2025-06-20,20.07,19.12,21.26,62.18,60.59,63.5,,
2025-06-21,20.07,19.1,21.27,62.24,60.7,63.56,,
2025-06-22,20.08,19.1,21.28,62.31,60.78,63.62,,
2025-06-23,20.08,19.1,21.29,62.38,60.92,63.67,,
2025-06-24,20.08,19.1,21.27,62.45,61.04,63.74,,
2025-06-25,20.08,19.1,21.27,62.52,61.13,63.8,,
2025-06-26,20.08,19.09,21.29,62.59,61.24,63.86,,
2025-06-27,20.08,19.09,21.31,62.65,61.3,63.91,20.0,61.0
2025-06-28,20.08,19.08,21.31,62.72,61.36,63.97,,
2025-06-29,20.08,19.07,21.29,62.79,61.42,64.04,,
2025-06-30,20.08,19.07,21.26,62.86,61.48,64.14,,
2025-07-01,20.08,19.06,21.23,62.93,61.54,64.23,,
2025-07-02,20.08,19.04,21.24,63.0,61.57,64.32,,
2025-07-03,20.07,19.01,21.24,63.06,61.62,64.38,,
2025-07-04,20.07,19.04,21.25,63.13,61.72,64.45,,
2025-07-05,20.07,19.03,21.24,63.2,61.74,64.53,,
2025-07-06,20.06,19.05,21.24,63.26,61.86,64.61,,
2025-07-07,20.05,19.05,21.25,63.33,61.89,64.66,17.0,70.0
2025-07-08,20.05,19.04,21.23,63.39,61.9,64.74,,
2025-07-09,20.04,19.03,21.22,63.46,61.93,64.8,,
2025-07-10,20.03,19.02,21.2,63.52,61.99,64.86,,
2025-07-11,20.01,19.0,21.18,63.58,62.06,64.92,17.5,63.0
2025-07-12,20.0,19.0,21.16,63.64,62.13,64.97,,
2025-07-13,19.98,18.96,21.13,63.7,62.2,65.03,,
2025-07-14,19.97,18.92,21.12,63.76,62.28,65.07,22.0,70.0
2025-07-15,19.95,18.87,21.1,63.81,62.36,65.12,,
2025-07-16,19.92,18.83,21.07,63.87,62.43,65.2,,
2025-07-17,19.9,18.78,21.06,63.93,62.48,65.28,,
2025-07-18,19.88,18.73,21.05,63.98,62.53,65.33,,
2025-07-19,19.85,18.69,21.03,64.04,62.59,65.36,,
2025-07-20,19.82,18.64,21.01,64.09,62.65,65.39,,
2025-07-21,19.8,18.61,20.99,64.15,62.71,65.45,,
2025-07-22,19.77,18.6,20.97,64.21,62.77,65.52,,
2025-07-23,19.74,18.6,20.95,64.27,62.84,65.55,,
2025-07-24,19.71,18.6,20.93,64.33,62.88,65.58,,
2025-07-25,19.67,18.61,20.9,64.39,62.93,65.63,20.0,63.0
2025-07-26,19.64,18.61,20.87,64.45,62.98,65.66,,
2025-07-27,19.61,18.61,20.84,64.51,63.04,65.72,,
2025-07-28,19.57,18.57,20.81,64.57,63.13,65.77,,
2025-07-29,19.54,18.51,20.79,64.63,63.22,65.82,,
2025-07-30,19.51,18.49,20.74,64.68,63.3,65.89,,
2025-07-31,19.48,18.48,20.7,64.74,63.38,65.98,,
2025-08-01,19.44,18.48,20.65,64.8,63.43,66.07,,
2025-08-02,19.41,18.42,20.61,64.86,63.48,66.13,,
2025-08-03,19.38,18.34,20.61,64.91,63.53,66.15,19.5,64.5
2025-08-04,19.35,18.27,20.6,64.97,63.59,66.2,,
2025-08-05,19.32,18.2,20.57,65.02,63.7,66.27,,
2025-08-06,19.29,18.18,20.49,65.08,63.77,66.33,,
2025-08-07,19.26,18.17,20.43,65.13,63.87,66.4,,
2025-08-08,19.23,18.16,20.37,65.18,63.97,66.46,15.0,66.0
2025-08-09,19.21,18.17,20.34,65.23,64.03,66.52,,
2025-08-10,19.18,18.19,20.32,65.27,64.1,66.55,,
2025-08-11,19.16,18.17,20.3,65.32,64.12,66.62,,
2025-08-12,19.13,18.13,20.29,65.36,64.14,66.66,,
2025-08-13,19.11,18.1,20.28,65.4,64.2,66.69,,
2025-08-14,19.09,18.09,20.23,65.44,64.35,66.72,,
